seasonType,year,league,teamId,athleteId,appearances_value,subIns_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,timestamp
12657,2024,SUI.1,20032,75844,17,9,3,3,1,0,0,1,0,1,3,1,0,0,20,2025-03-21 04:51:57
12657,2024,SUI.1,11551,87792,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-19 02:51:32
12657,2024,SUI.1,11551,90949,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2024-06-19 02:51:32
12657,2024,SUI.1,3076,95525,9,4,6,2,2,0,0,0,0,0,3,0,0,0,11,2025-03-21 04:51:55
12657,2024,SUI.1,3076,97680,17,0,10,28,2,0,0,0,0,8,19,0,0,0,21,2025-03-21 04:51:55
12657,2024,SUI.1,3076,100518,25,13,21,10,4,0,0,2,0,9,27,5,0,0,16,2025-03-21 04:51:55
12657,2024,SUI.1,3076,100645,26,15,0,0,6,0,0,0,0,9,9,9,0,0,29,2024-06-19 02:51:37
12657,2024,SUI.1,3076,100681,18,4,0,0,9,0,0,0,0,6,6,6,0,0,26,2024-06-19 02:51:37
12657,2024,SUI.1,2722,104982,3,2,0,0,1,0,0,0,0,1,1,1,0,0,0,2024-06-19 02:51:36
12657,2024,SUI.1,989,105140,6,5,3,0,0,0,0,0,0,1,3,0,0,0,3,2024-09-10 04:56:12
12657,2024,SUI.1,20996,105140,27,6,12,6,5,0,0,2,0,6,17,1,0,0,40,2025-03-21 04:51:57
12657,2024,SUI.1,492,111607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-19 02:51:35
12657,2024,SUI.1,20996,113442,6,6,3,1,2,0,0,0,0,1,2,1,0,0,3,2025-03-21 04:51:57
12657,2024,SUI.1,3019,115371,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2024-06-19 02:51:34
12657,2024,SUI.1,3019,121505,10,0,7,16,2,0,0,1,0,14,32,4,0,0,14,2025-03-21 04:51:56
12657,2024,SUI.1,20032,121738,16,0,1,2,2,0,0,0,0,0,0,0,0,58,26,2025-03-21 04:51:57
12657,2024,SUI.1,21926,123771,3,0,0,0,2,0,0,0,0,0,0,0,0,0,6,2024-07-13 02:54:13
12657,2024,SUI.1,989,125465,27,0,0,0,0,0,1,0,0,0,0,0,0,105,29,2025-03-21 04:51:55
12657,2024,SUI.1,492,126518,21,17,9,4,2,0,0,0,0,4,10,1,0,0,8,2025-03-21 04:51:56
12657,2024,SUI.1,3076,126645,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,2024-08-15 08:44:37
12657,2024,SUI.1,3019,132687,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-19 02:51:34
12657,2024,SUI.1,3019,136583,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2024-06-19 02:51:34
12657,2024,SUI.1,989,136597,27,0,25,36,6,0,0,5,0,10,38,3,0,0,28,2025-03-21 04:51:55
12657,2024,SUI.1,2722,136746,19,0,18,2,1,0,0,1,0,4,13,0,0,0,17,2025-03-21 04:51:58
12657,2024,SUI.1,989,136775,24,2,21,36,1,0,0,12,0,21,49,9,0,0,19,2025-03-21 04:51:55
12657,2024,SUI.1,3076,137018,2,0,0,0,0,0,0,0,0,0,0,0,0,10,3,2025-03-21 04:51:55
12657,2024,SUI.1,3076,140802,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2024-06-19 02:51:37
12657,2024,SUI.1,3076,146384,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,2025-03-21 04:51:55
12657,2024,SUI.1,11551,146638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-19 02:51:32
12657,2024,SUI.1,492,149565,17,2,5,7,3,0,0,0,0,3,16,2,0,0,10,2025-03-21 04:51:56
12657,2024,SUI.1,11551,149843,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2024-06-19 02:51:32
12657,2024,SUI.1,492,149845,22,0,35,33,8,1,0,0,0,1,8,0,0,0,28,2025-03-21 04:51:56
12657,2024,SUI.1,989,151553,9,8,4,6,1,0,0,0,0,0,2,0,0,0,2,2025-03-21 04:51:55
12657,2024,SUI.1,20996,152190,23,1,2,0,3,0,0,0,0,0,0,0,0,102,48,2025-03-21 04:51:57
12657,2024,SUI.1,7640,152599,24,0,0,0,6,0,0,0,0,1,1,1,0,0,33,2024-06-19 02:51:32
12657,2024,SUI.1,21538,154456,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-21 04:51:58
12657,2024,SUI.1,3076,157999,18,16,0,0,4,0,0,0,0,0,0,0,0,0,14,2024-06-19 02:51:37
12657,2024,SUI.1,20032,158368,25,0,19,22,5,1,0,0,0,10,26,5,0,0,25,2025-03-21 04:51:57
12657,2024,SUI.1,3019,159318,3,3,1,0,0,0,0,1,0,1,2,0,0,0,1,2025-03-21 04:51:56
12657,2024,SUI.1,20996,160195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-19 02:51:31
12657,2024,SUI.1,7640,161067,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2024-06-19 02:51:32
12657,2024,SUI.1,7672,162156,23,9,13,17,2,0,0,0,0,10,28,1,0,0,16,2025-03-21 04:51:55
12657,2024,SUI.1,21926,164170,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2024-07-13 02:54:13
12657,2024,SUI.1,7640,166255,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2025-03-21 04:51:55
12657,2024,SUI.1,21538,166724,11,4,4,3,1,0,0,0,0,1,3,0,0,0,17,2025-02-13 05:47:40
12657,2024,SUI.1,7672,167387,19,7,9,10,2,0,0,1,0,11,23,4,0,0,21,2025-03-21 04:51:55
12657,2024,SUI.1,20032,167728,12,0,0,2,0,0,0,0,0,0,0,0,0,36,13,2025-03-21 04:51:57
12657,2024,SUI.1,557,173182,8,4,5,3,1,0,0,2,0,4,13,2,0,0,11,2025-03-21 04:51:57
12657,2024,SUI.1,989,173611,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-19 02:51:33
12657,2024,SUI.1,20032,173665,28,2,12,22,3,0,0,8,0,19,52,9,0,0,33,2025-03-21 04:51:57
12657,2024,SUI.1,557,174928,21,3,26,19,5,0,0,2,0,1,14,0,0,0,20,2025-03-21 04:51:57
12657,2024,SUI.1,3076,175082,14,7,0,0,1,0,0,0,0,0,0,0,0,0,21,2024-06-19 02:51:37
12657,2024,SUI.1,20996,175739,14,5,14,6,3,0,0,0,0,2,3,0,0,0,15,2025-03-21 04:51:57
12657,2024,SUI.1,3076,176495,27,0,42,28,4,1,0,1,0,4,4,1,0,0,42,2025-03-21 04:51:55
12657,2024,SUI.1,20996,176914,12,7,7,7,1,0,0,0,0,7,16,0,0,0,10,2025-03-21 04:51:57
12657,2024,SUI.1,21538,177600,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2024-06-19 02:51:34
12657,2024,SUI.1,3076,177870,7,0,6,8,1,0,0,0,0,0,2,0,0,0,18,2025-03-21 04:51:55
12657,2024,SUI.1,3019,179389,14,2,9,11,2,0,0,0,0,8,25,4,0,0,15,2025-01-30 14:47:27
12657,2024,SUI.1,21538,179389,22,4,13,13,3,0,0,3,0,17,46,8,0,0,30,2025-03-21 04:51:58
12657,2024,SUI.1,3076,179390,20,13,0,0,1,0,0,0,0,1,1,1,0,0,20,2024-06-19 02:51:37
12657,2024,SUI.1,20996,179390,20,2,6,7,1,0,0,1,0,4,8,3,0,0,33,2025-03-21 04:51:57
12657,2024,SUI.1,492,179391,13,1,9,2,4,1,0,0,0,0,1,0,0,0,20,2025-03-21 04:51:56
12657,2024,SUI.1,7640,180143,4,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2024-06-19 02:51:32
12657,2024,SUI.1,492,181707,9,3,6,6,1,0,0,1,0,3,10,1,0,0,9,2025-01-07 05:38:22
12657,2024,SUI.1,20032,181789,13,5,20,13,1,0,0,1,0,1,6,0,0,0,14,2025-03-21 04:51:57
12657,2024,SUI.1,3076,181792,17,1,0,0,6,1,0,0,0,3,3,3,0,0,34,2024-06-19 02:51:37
12657,2024,SUI.1,11551,182019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-19 02:51:32
12657,2024,SUI.1,3019,183118,28,0,0,2,0,0,1,0,0,0,0,0,0,82,39,2025-03-21 04:51:56
12657,2024,SUI.1,989,183265,2,1,0,1,0,0,0,0,0,0,0,0,0,1,2,2025-03-21 04:51:55
12657,2024,SUI.1,3019,186151,7,0,5,2,0,0,0,0,0,2,8,0,0,0,8,2025-03-21 04:51:56
12657,2024,SUI.1,20996,187521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-19 02:51:31
12657,2024,SUI.1,492,190599,19,8,14,8,3,0,0,1,0,1,8,0,0,0,15,2025-03-21 04:51:56
12657,2024,SUI.1,492,191017,18,2,15,13,3,0,0,3,0,0,4,0,0,0,22,2025-03-21 04:51:56
12657,2024,SUI.1,3076,192446,24,4,0,0,5,1,0,0,0,1,1,1,0,0,41,2024-06-19 02:51:37
12657,2024,SUI.1,989,193223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-26 11:04:39
12657,2024,SUI.1,7672,193462,18,4,17,29,4,0,0,3,0,12,28,7,0,0,22,2025-03-21 04:51:55
12657,2024,SUI.1,3076,193904,4,1,0,0,1,0,0,0,0,0,0,0,0,0,7,2024-06-19 02:51:37
12657,2024,SUI.1,11551,194352,27,0,29,34,7,0,0,1,0,10,24,5,0,0,33,2025-03-21 04:51:56
12657,2024,SUI.1,7640,195072,21,13,16,11,3,0,0,1,0,21,30,5,0,0,17,2025-03-21 04:51:55
12657,2024,SUI.1,2722,195221,7,1,5,2,0,0,0,1,0,10,19,5,0,0,5,2025-03-21 04:51:58
12657,2024,SUI.1,989,195261,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2025-01-29 14:48:24
12657,2024,SUI.1,20032,197314,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2024-06-19 02:51:33
12657,2024,SUI.1,2722,199378,17,0,0,1,1,0,0,0,0,0,0,0,0,59,28,2025-03-21 04:51:58
12657,2024,SUI.1,21538,199388,25,6,17,29,3,1,1,2,0,2,11,0,0,0,29,2025-03-21 04:51:58
12657,2024,SUI.1,20032,199645,25,8,20,21,4,0,0,2,0,17,32,7,0,0,20,2025-03-21 04:51:57
12657,2024,SUI.1,3076,200150,30,4,0,0,9,0,0,0,0,2,2,2,0,0,47,2024-06-19 02:51:37
12657,2024,SUI.1,20996,200150,10,6,2,4,1,0,0,0,0,3,4,0,0,0,11,2025-02-18 05:45:27
12657,2024,SUI.1,21538,200334,3,1,7,0,0,0,0,0,0,0,0,0,0,0,10,2025-03-21 04:51:58
12657,2024,SUI.1,7672,200759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-19 02:51:33
12657,2024,SUI.1,492,201375,1,0,0,0,1,0,0,0,0,0,0,0,0,4,1,2025-03-21 04:51:56
12657,2024,SUI.1,989,202100,21,13,14,7,0,1,0,4,0,12,31,5,0,0,10,2025-03-21 04:51:55
12657,2024,SUI.1,989,202179,4,2,1,5,0,0,0,0,0,4,6,1,0,0,3,2025-01-14 05:29:52
12657,2024,SUI.1,3076,202179,14,6,6,18,1,0,1,2,0,13,26,6,0,0,19,2025-03-21 04:51:55
12657,2024,SUI.1,3076,202673,16,5,8,14,1,0,0,1,0,10,29,2,0,0,20,2025-03-21 04:51:55
12657,2024,SUI.1,2722,205137,14,3,23,6,2,1,0,0,0,2,7,0,0,0,11,2025-03-21 04:51:58
12657,2024,SUI.1,492,207544,19,5,9,9,3,0,0,0,0,3,10,0,0,0,19,2025-03-21 04:51:56
12657,2024,SUI.1,2722,210140,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2024-06-19 02:51:36
12657,2024,SUI.1,20032,212534,13,3,7,2,3,0,0,0,0,1,6,0,0,0,15,2025-03-21 04:51:57
12657,2024,SUI.1,989,212790,18,10,0,0,2,0,0,0,0,2,2,2,0,0,14,2024-06-19 02:51:33
12657,2024,SUI.1,2722,213101,9,1,3,13,1,0,0,0,0,3,12,2,0,0,5,2025-03-21 04:51:58
12657,2024,SUI.1,21538,214201,28,0,0,8,2,0,0,0,0,0,2,0,0,112,46,2025-03-21 04:51:58
12657,2024,SUI.1,20996,214560,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2024-06-19 02:51:31
12657,2024,SUI.1,20996,214561,21,6,21,13,3,0,0,1,0,4,13,1,0,0,26,2025-03-21 04:51:57
12657,2024,SUI.1,2722,215358,18,8,14,11,3,0,0,0,0,12,40,5,0,0,16,2025-02-02 14:49:20
12657,2024,SUI.1,557,217526,21,9,7,8,0,0,0,3,0,26,43,5,0,0,15,2025-03-21 04:51:57
12657,2024,SUI.1,7640,218758,3,2,0,0,1,0,0,0,0,0,0,0,0,0,3,2024-06-19 02:51:32
12657,2024,SUI.1,557,218836,20,2,30,26,7,0,0,4,0,16,31,5,0,0,22,2025-03-21 04:51:57
12657,2024,SUI.1,11551,219463,25,2,12,12,4,0,0,5,0,14,35,4,0,0,25,2025-03-21 04:51:56
12657,2024,SUI.1,3019,219503,21,9,12,12,0,0,0,0,0,4,18,0,0,0,16,2025-03-21 04:51:56
12657,2024,SUI.1,557,219562,28,0,0,11,0,0,0,0,0,0,0,0,0,86,40,2025-03-21 04:51:57
12657,2024,SUI.1,3019,220538,18,0,16,12,2,0,0,2,0,4,20,2,0,0,25,2025-01-31 14:47:22
12657,2024,SUI.1,492,222445,22,3,25,28,4,0,0,1,0,9,20,3,0,0,23,2025-03-21 04:51:56
12657,2024,SUI.1,7672,222656,5,3,0,0,1,0,0,0,0,1,1,1,0,0,4,2024-06-19 02:51:33
12657,2024,SUI.1,2722,222715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-21 04:51:58
12657,2024,SUI.1,7672,223222,11,10,5,5,3,0,0,1,0,1,4,0,0,0,9,2025-03-21 04:51:55
12657,2024,SUI.1,3076,223234,30,3,0,0,6,0,0,0,0,2,2,2,0,0,51,2024-06-19 02:51:37
12657,2024,SUI.1,7672,223234,26,5,11,10,4,0,0,2,0,8,19,6,0,0,26,2025-03-21 04:51:55
12657,2024,SUI.1,2722,223256,20,2,11,7,2,1,0,1,0,0,10,0,0,0,22,2025-03-21 04:51:58
12657,2024,SUI.1,21926,223374,3,1,0,0,1,0,0,0,0,0,0,0,0,0,9,2024-07-13 02:54:13
12657,2024,SUI.1,3076,223496,11,5,11,15,2,0,0,1,0,4,10,1,0,0,13,2025-03-21 04:51:55
12657,2024,SUI.1,557,223765,6,6,0,0,2,0,0,0,0,0,0,0,0,0,1,2024-06-19 02:51:36
12657,2024,SUI.1,557,223943,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2024-06-19 02:51:36
12657,2024,SUI.1,7640,223993,27,0,34,32,4,0,0,5,0,6,33,2,0,0,41,2025-03-21 04:51:55
12657,2024,SUI.1,492,224713,5,0,0,0,1,0,0,0,0,0,0,0,0,0,8,2024-06-19 02:51:35
12657,2024,SUI.1,3076,225129,29,8,0,0,5,1,0,0,0,1,1,1,0,0,38,2024-06-19 02:51:37
12657,2024,SUI.1,20032,225556,25,0,29,13,6,1,0,5,0,12,43,2,0,0,29,2025-03-21 04:51:57
12657,2024,SUI.1,21538,228403,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2024-06-19 02:51:34
12657,2024,SUI.1,492,228414,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2024-06-19 02:51:35
12657,2024,SUI.1,557,228737,14,5,0,0,2,0,0,0,0,0,0,0,0,0,9,2024-06-19 02:51:36
12657,2024,SUI.1,20996,229038,26,2,16,12,3,1,0,1,0,3,15,1,0,0,47,2025-03-21 04:51:57
12657,2024,SUI.1,20996,229853,7,1,0,3,0,0,0,0,0,0,0,0,0,26,10,2025-03-21 04:51:57
12657,2024,SUI.1,2722,232492,15,5,19,6,2,0,0,1,0,6,20,0,0,0,18,2025-02-03 14:49:43
12657,2024,SUI.1,21538,232545,9,4,0,0,1,0,0,0,0,0,0,0,0,0,12,2024-06-19 02:51:34
12657,2024,SUI.1,7672,233688,16,7,13,11,3,0,0,4,0,1,9,0,0,0,22,2025-03-21 04:51:55
12657,2024,SUI.1,20996,233876,2,0,1,0,0,0,0,0,0,0,1,0,0,0,3,2024-08-09 08:48:22
12657,2024,SUI.1,2722,234153,24,10,40,13,4,0,0,2,0,15,48,4,0,0,18,2025-03-21 04:51:58
12657,2024,SUI.1,20996,234937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-19 02:51:31
12657,2024,SUI.1,21926,235113,9,2,0,0,3,0,0,0,0,0,0,0,0,0,12,2024-07-13 02:54:13
12657,2024,SUI.1,492,235477,7,6,4,4,0,0,0,0,0,0,2,0,0,0,4,2025-01-07 05:38:22
12657,2024,SUI.1,989,235675,19,5,0,0,2,0,0,0,0,2,2,2,0,0,21,2024-06-19 02:51:33
12657,2024,SUI.1,3019,235722,10,8,5,4,3,0,0,1,0,6,9,1,0,0,6,2025-01-13 05:30:46
12657,2024,SUI.1,20996,236149,12,2,5,1,0,0,0,0,0,1,3,0,0,0,27,2025-03-21 04:51:57
12657,2024,SUI.1,20032,236311,22,0,14,29,6,0,1,4,0,1,12,0,0,0,28,2025-03-21 04:51:57
12657,2024,SUI.1,21538,236574,5,2,3,1,0,0,0,0,0,0,2,0,0,0,7,2025-03-21 04:51:58
12657,2024,SUI.1,20032,237096,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2024-06-19 02:51:33
12657,2024,SUI.1,3019,237557,3,2,0,0,1,0,0,0,0,0,0,0,0,0,2,2024-06-19 02:51:34
12657,2024,SUI.1,21926,238444,4,1,0,0,1,0,0,0,0,0,0,0,0,0,8,2024-07-13 02:54:13
12657,2024,SUI.1,20032,238490,27,3,15,30,2,0,0,1,0,41,86,13,0,0,25,2025-03-21 04:51:57
12657,2024,SUI.1,7640,238492,24,1,23,35,8,0,0,0,0,2,6,1,0,0,35,2025-03-21 04:51:55
12657,2024,SUI.1,2722,238502,8,0,9,0,1,0,0,0,0,9,19,4,0,0,4,2025-03-21 04:51:58
12657,2024,SUI.1,21538,238505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-21 04:51:58
12657,2024,SUI.1,11551,238507,13,3,16,10,2,0,0,2,0,1,7,0,0,0,20,2025-03-21 04:51:56
12657,2024,SUI.1,11551,238510,3,0,0,0,0,0,0,0,0,0,0,0,0,7,6,2025-03-21 04:51:56
12657,2024,SUI.1,7640,238590,26,1,34,15,6,1,0,4,0,3,17,1,0,0,36,2025-03-21 04:51:55
12657,2024,SUI.1,21926,238875,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024-07-13 02:54:13
12657,2024,SUI.1,3076,238879,27,1,14,10,5,0,0,1,0,6,19,2,0,0,40,2025-03-21 04:51:55
12657,2024,SUI.1,11551,238916,25,0,0,5,3,0,0,0,0,0,0,0,0,73,31,2025-03-21 04:51:56
12657,2024,SUI.1,11551,238938,4,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2024-06-19 02:51:32
12657,2024,SUI.1,20032,239916,21,3,8,8,1,0,0,0,0,2,10,0,0,0,27,2025-03-21 04:51:57
12657,2024,SUI.1,7640,240109,28,3,13,21,3,0,0,2,0,9,28,2,0,0,40,2025-03-21 04:51:55
12657,2024,SUI.1,11551,240260,27,0,19,40,1,0,1,1,0,2,9,1,0,0,28,2025-03-21 04:51:56
12657,2024,SUI.1,3019,240368,27,1,39,31,6,0,0,4,0,15,45,4,0,0,32,2025-03-21 04:51:56
12657,2024,SUI.1,20032,240371,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2024-06-19 02:51:33
12657,2024,SUI.1,20996,240584,22,3,24,9,4,0,0,0,0,2,18,0,0,0,44,2025-03-21 04:51:57
12657,2024,SUI.1,21538,240625,23,0,26,17,4,0,0,0,0,2,7,1,0,0,36,2025-03-21 04:51:58
12657,2024,SUI.1,21538,242000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-21 04:51:58
12657,2024,SUI.1,11551,246304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-19 02:51:32
12657,2024,SUI.1,21926,247021,4,2,0,0,1,0,0,0,0,0,0,0,0,0,4,2024-07-13 02:54:13
12657,2024,SUI.1,2722,248681,26,2,21,26,5,0,0,1,0,15,48,3,0,0,30,2025-03-21 04:51:58
12657,2024,SUI.1,7672,250433,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-19 02:51:33
12657,2024,SUI.1,7672,250856,17,12,9,11,1,0,0,2,0,8,14,1,0,0,14,2025-03-21 04:51:55
12657,2024,SUI.1,492,250866,3,3,1,1,0,0,0,0,0,4,8,0,0,0,0,2025-03-21 04:51:56
12657,2024,SUI.1,557,251490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-21 04:51:57
12657,2024,SUI.1,11551,252136,3,2,0,0,0,0,1,0,0,0,1,0,0,0,1,2025-03-21 04:51:56
12657,2024,SUI.1,7640,252807,6,4,2,3,0,0,0,0,0,1,2,0,0,0,5,2025-01-14 05:29:53
12657,2024,SUI.1,20996,252807,14,5,20,16,1,0,0,0,0,2,6,0,0,0,13,2025-03-21 04:51:57
12657,2024,SUI.1,21926,255170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2024-07-13 02:54:13
12657,2024,SUI.1,21926,255248,4,0,0,0,0,0,0,0,0,1,1,1,0,0,10,2024-07-13 02:54:13
12657,2024,SUI.1,557,255359,7,2,4,4,0,0,0,0,0,3,11,0,0,0,7,2025-03-21 04:51:57
12657,2024,SUI.1,7640,255773,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,2024-06-19 02:51:32
12657,2024,SUI.1,11551,255773,27,2,28,36,4,0,0,4,0,22,46,4,0,0,30,2025-03-21 04:51:56
12657,2024,SUI.1,3076,255862,6,1,0,0,0,0,0,0,0,0,0,0,0,0,15,2024-06-19 02:51:37
12657,2024,SUI.1,3076,257049,14,7,7,7,2,0,0,0,0,0,7,0,0,0,10,2025-03-21 04:51:55
12657,2024,SUI.1,492,258270,27,1,25,13,4,0,0,1,0,1,10,0,0,0,36,2025-03-21 04:51:56
12657,2024,SUI.1,7672,258441,4,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2024-06-19 02:51:33
12657,2024,SUI.1,2722,258918,9,2,9,3,1,0,0,0,0,1,2,0,0,0,6,2025-03-21 04:51:58
12657,2024,SUI.1,11551,259023,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2024-06-19 02:51:32
12657,2024,SUI.1,7672,259126,22,7,11,11,6,0,0,0,0,1,4,0,0,0,23,2025-03-21 04:51:55
12657,2024,SUI.1,492,259715,19,1,14,20,6,0,0,3,0,16,31,4,0,0,24,2025-03-21 04:51:56
12657,2024,SUI.1,11551,259721,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2024-06-19 02:51:32
12657,2024,SUI.1,557,259744,22,2,19,8,1,1,0,2,0,26,56,10,0,0,24,2025-03-21 04:51:57
12657,2024,SUI.1,11551,259820,16,4,10,11,4,0,0,1,0,9,26,1,0,0,18,2025-02-04 05:33:48
12657,2024,SUI.1,557,259901,27,7,19,16,4,0,0,7,0,7,27,1,0,0,31,2025-03-21 04:51:57
12657,2024,SUI.1,989,259903,6,1,0,4,0,0,0,0,0,0,0,0,0,0,3,2025-03-21 04:51:55
12657,2024,SUI.1,3019,259965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024-06-19 02:51:34
12657,2024,SUI.1,20996,259965,4,1,2,3,1,0,0,1,0,0,2,0,0,0,3,2025-03-21 04:51:57
